month,customer_id,plan,seats,mrr
2027-11,C0241,pro,4,396
2027-11,C0903,pro,4,396
2027-11,C1142,pro,4,396
2027-11,C1185,pro,2,198
2027-11,C0485,pro,3,297
2027-11,C1122,pro,2,198
2027-11,C0635,pro,5,495
2027-11,C0745,pro,3,297
2027-11,C0237,pro,3,297
2027-11,C0183,pro,2,198
2027-11,C0128,pro,4,396
2027-11,C0080,pro,4,396
2027-11,C0490,pro,4,396
2027-11,C0505,pro,2,198
2027-11,C0525,pro,3,297
2027-11,C0604,pro,4,396
2027-11,C0616,pro,4,396
2027-11,C0666,pro,3,297
2027-11,C0754,pro,4,396
2027-11,C0178,pro,4,396
2027-11,C0907,pro,2,198
2027-11,C1076,pro,3,297
2027-11,C0704,pro,3,297
2027-11,C0701,pro,3,297
2027-11,C0528,pro,1,99
2027-11,C1072,pro,3,297
2027-11,C0783,pro,2,198
2027-11,C1143,pro,5,495
2027-11,C1058,pro,3,297
2027-11,C0146,pro,3,297
2027-11,C0207,pro,5,495
2027-11,C0090,pro,4,396
2027-11,C0406,pro,3,297
2027-11,C0932,pro,4,396
2027-11,C0593,pro,7,693
2027-11,C0381,pro,4,396
2027-11,C0630,pro,5,495
2027-11,C0350,pro,4,396
2027-11,C0360,pro,2,198
2027-11,C0212,pro,3,297
2027-11,C0478,pro,3,297
2027-11,C0079,pro,3,297
2027-11,C1008,pro,3,297
2027-11,C0009,pro,3,297
2027-11,C0551,pro,4,396
2027-11,C0735,pro,3,297
2027-11,C0851,pro,5,495
2027-11,C1160,pro,4,396
2027-11,C0098,pro,4,396
2027-11,C0592,pro,5,495
2027-11,C0824,pro,3,297
2027-11,C0471,pro,3,297
2027-11,C0679,pro,2,198
2027-11,C1176,pro,3,297
2027-11,C0325,pro,4,396
2027-11,C0748,pro,2,198
2027-11,C1165,pro,3,297
2027-11,C0588,pro,4,396
2027-11,C0687,pro,4,396
2027-11,C0885,pro,5,495
2027-11,C1033,pro,5,495
2027-11,C0548,pro,3,297
2027-11,C0927,pro,4,396
2027-11,C1062,pro,4,396
2027-11,C0881,pro,4,396
2027-11,C1025,pro,2,198
2027-11,C1066,pro,4,396
2027-11,C1157,pro,3,297
2027-11,C1218,pro,3,297
2027-11,C0817,pro,5,495
2027-11,C0685,pro,3,297
2027-11,C0061,pro,3,297
2027-11,C0214,pro,3,297
2027-11,C0211,pro,3,297
2027-11,C0717,pro,4,396
2027-11,C1193,pro,5,495
2027-11,C1177,pro,3,297
2027-11,C0166,pro,3,297
2027-11,C0758,pro,5,495
2027-11,C0578,pro,4,396
2027-11,C0892,pro,5,495
2027-11,C1113,pro,3,297
2027-11,C0236,pro,1,99
2027-11,C1155,pro,5,495
2027-11,C1012,pro,6,594
2027-11,C0889,pro,5,495
2027-11,C0149,pro,6,594
2027-11,C1084,pro,3,297
2027-11,C0102,pro,5,495
2027-11,C0563,pro,4,396
2027-11,C0171,pro,1,99
2027-11,C0353,pro,2,198
2027-11,C0682,pro,5,495
2027-11,C0201,pro,3,297
2027-11,C1014,pro,5,495
2027-11,C0014,pro,4,396
2027-11,C1049,pro,6,594
2027-11,C0370,pro,4,396
2027-11,C0911,pro,4,396
2027-11,C0643,pro,5,495
2027-11,C1156,pro,6,594
2027-11,C0807,pro,2,198
2027-11,C0252,pro,3,297
2027-11,C0300,pro,2,198
2027-11,C1109,pro,1,99
2027-11,C1107,pro,5,495
2027-11,C1067,pro,6,594
2027-11,C0740,pro,3,297
2027-11,C0088,pro,4,396
2027-11,C0929,pro,3,297
2027-11,C0224,pro,4,396
2027-11,C0689,pro,3,297
2027-11,C0264,pro,3,297
2027-11,C0966,pro,2,198
2027-11,C1085,pro,5,495
2027-11,C0314,pro,4,396
2027-11,C0263,pro,2,198
2027-11,C0799,pro,4,396
2027-11,C0947,pro,5,495
2027-11,C0277,pro,2,198
2027-11,C0670,pro,3,297
2027-11,C0856,pro,4,396
2027-11,C0560,pro,2,198
2027-11,C0380,pro,2,198
2027-11,C0333,pro,2,198
2027-11,C0405,pro,4,396
2027-11,C1213,pro,4,396
2027-11,C0184,pro,4,396
2027-11,C0702,pro,3,297
2027-11,C0780,pro,3,297
2027-11,C0545,pro,4,396
2027-11,C0926,pro,1,99
2027-11,C0662,pro,3,297
2027-11,C0964,pro,4,396
2027-11,C0467,pro,3,297
2027-11,C0475,pro,2,198
2027-11,C0508,pro,3,297
2027-11,C0459,pro,2,198
2027-11,C0119,pro,2,198
2027-11,C0580,pro,3,297
2027-11,C0671,pro,5,495
2027-11,C0872,pro,3,297
2027-11,C0274,pro,4,396
2027-11,C0275,pro,2,198
2027-11,C0470,pro,4,396
2027-11,C0506,pro,4,396
2027-11,C0813,pro,5,495
2027-11,C0318,pro,1,99
2027-11,C0913,pro,3,297
2027-11,C0895,pro,3,297
2027-11,C0983,pro,4,396
2027-11,C0765,pro,4,396
2027-11,C0465,pro,3,297
2027-11,C0939,pro,2,198
2027-11,C1059,pro,4,396
2027-11,C1054,pro,3,297
2027-11,C0642,pro,3,297
2027-11,C0651,pro,3,297
2027-11,C1071,pro,4,396
2027-11,C0935,pro,2,198
2027-11,C0232,pro,3,297
2027-11,C0538,pro,3,297
2027-11,C0962,pro,2,198
2027-11,C0084,pro,4,396
2027-11,C1150,pro,4,396
2027-12,C0557,pro,4,396
2027-12,C1258,pro,5,495
2027-12,C0573,pro,2,198
2027-12,C1251,pro,6,594
2027-12,C1086,pro,4,396
2027-12,C0610,pro,4,396
2027-12,C1226,pro,2,198
2027-12,C0251,pro,5,495
2027-12,C0728,pro,4,396
2027-12,C0865,pro,4,396
2027-12,C0987,pro,3,297
2027-12,C0953,pro,2,198
2027-12,C1051,pro,3,297
2027-12,C0106,pro,2,198
2027-12,C0906,pro,3,297
2027-12,C1181,pro,3,297
2027-12,C0261,pro,2,198
2027-12,C1077,pro,3,297
2027-12,C0315,pro,3,297
2027-12,C0606,pro,2,198
2027-12,C0382,pro,4,396
2027-12,C0901,pro,5,495
2027-12,C1137,pro,3,297
2027-12,C1044,pro,3,297
2027-12,C0458,pro,3,297
2027-12,C0516,pro,2,198
2027-12,C0101,pro,3,297
2027-12,C0015,pro,5,495
2027-12,C1126,pro,2,198
2027-12,C0633,pro,3,297
2027-12,C0791,pro,3,297
2027-12,C1149,pro,3,297
2027-12,C1255,pro,3,297
2027-12,C0374,pro,2,198
2027-12,C0797,pro,4,396
2027-12,C0673,pro,5,495
2027-12,C1010,pro,3,297
2027-12,C0854,pro,4,396
2027-12,C1115,pro,3,297
2027-12,C0891,pro,5,495
2027-12,C0794,pro,5,495
2027-12,C0923,pro,4,396
2027-12,C0622,pro,3,297
2027-12,C0937,pro,4,396
2027-12,C0343,pro,2,198
2027-12,C1229,pro,4,396
2027-12,C1199,pro,4,396
2027-12,C0788,pro,2,198
2027-12,C0133,pro,4,396
2027-12,C0125,pro,5,495
2027-12,C0404,pro,5,495
2027-12,C0402,pro,3,297
2027-12,C0786,pro,3,297
2027-12,C1098,pro,3,297
2027-12,C0266,pro,1,99
2027-12,C0417,pro,3,297
2027-12,C1032,pro,4,396
2027-12,C0345,pro,4,396
2027-12,C0711,pro,3,297
2027-12,C0988,pro,4,396
2027-12,C1099,pro,6,594
2027-12,C1252,pro,5,495
2027-12,C0020,pro,3,297
2027-12,C1214,pro,2,198
2027-12,C0135,pro,3,297
2027-12,C0681,pro,3,297
2027-12,C0836,pro,2,198
2027-12,C0829,pro,4,396
2027-12,C1242,pro,2,198
2027-12,C0712,pro,2,198
2027-12,C0398,pro,4,396
2027-12,C0427,pro,1,99
2027-12,C1068,pro,5,495
2027-12,C0946,pro,1,99
2027-12,C0696,pro,7,693
2027-12,C1123,pro,4,396
2027-12,C0433,pro,3,297
2027-12,C0218,pro,2,198
2027-12,C0534,pro,4,396
2027-12,C0768,pro,3,297
2027-12,C0612,pro,4,396
2027-12,C0790,pro,2,198
2027-12,C0421,pro,2,198
2027-12,C0597,pro,4,396
2027-12,C1057,pro,2,198
2027-12,C0388,pro,3,297
2027-12,C0045,pro,5,495
2027-12,C1211,pro,3,297
2027-12,C0494,pro,4,396
2027-12,C0887,pro,4,396
2027-12,C0627,pro,3,297
2027-12,C0873,pro,4,396
2027-12,C0052,pro,4,396
2027-12,C1202,pro,2,198
2027-12,C0640,pro,2,198
2027-12,C1201,pro,4,396
2027-12,C0678,pro,2,198
2027-12,C1180,pro,3,297
2027-12,C0044,pro,2,198
2027-12,C0521,pro,1,99
2027-12,C0287,pro,4,396
2027-12,C0511,pro,4,396
2027-12,C0221,pro,1,99
2027-12,C0839,pro,5,495
2027-12,C1138,pro,4,396
2027-12,C0472,pro,3,297
2027-12,C0556,pro,5,495
2027-12,C0077,pro,3,297
2027-12,C1192,pro,5,495
2027-12,C0692,pro,5,495
2027-12,C0723,pro,2,198
2027-12,C1182,pro,5,495
2027-12,C0481,pro,3,297
2027-12,C0571,pro,2,198
2027-12,C0341,pro,3,297
2027-12,C0795,pro,5,495
2027-12,C1116,pro,3,297
2027-12,C1144,pro,4,396
2027-12,C0941,pro,3,297
2027-12,C0064,pro,4,396
2027-12,C0497,pro,4,396
2027-12,C0139,pro,4,396
2027-12,C0819,pro,4,396
2027-12,C0950,pro,5,495
2027-12,C0066,pro,4,396
2027-12,C0698,pro,5,495
2027-12,C0886,pro,1,99
2027-12,C1002,pro,4,396
2027-12,C1020,pro,4,396
2027-12,C0944,pro,4,396
2027-12,C0714,pro,5,495
2027-12,C0708,pro,3,297
2027-12,C0921,pro,3,297
2027-12,C1178,pro,2,198
2027-12,C1227,pro,3,297
2027-12,C0975,pro,2,198
2027-12,C1168,pro,4,396
2027-12,C0476,pro,4,396
2027-12,C0930,pro,2,198
2027-12,C0649,pro,3,297
2027-12,C0738,pro,4,396
2027-12,C1253,pro,4,396
2027-12,C0432,pro,3,297
2027-12,C0522,pro,4,396
2027-12,C1128,pro,2,198
2027-12,C0542,pro,2,198
2027-12,C0840,pro,2,198
2027-12,C0900,pro,3,297
2027-12,C0986,pro,2,198
2027-12,C0772,pro,4,396
2027-12,C0501,pro,1,99
2027-12,C0552,pro,3,297
2027-12,C0971,pro,4,396
2027-12,C0999,pro,4,396
2027-12,C0860,pro,4,396
2027-12,C0111,pro,4,396
2027-12,C0247,pro,3,297
2027-12,C0918,pro,4,396
2027-12,C0844,pro,3,297
2027-12,C0949,pro,3,297
2027-12,C0834,pro,4,396
2027-12,C0093,pro,4,396
2027-12,C0802,pro,5,495
2027-12,C0713,pro,5,495
2027-12,C0599,pro,5,495
2027-12,C1040,pro,2,198
2027-12,C0193,pro,3,297
2027-12,C1074,pro,3,297
2027-12,C0228,pro,3,297
2027-12,C0270,pro,4,396
2027-12,C0574,pro,3,297
2027-12,C1186,pro,3,297
2027-12,C1102,pro,3,297
2027-12,C0411,pro,3,297
2027-12,C0468,pro,3,297
2027-12,C1204,pro,4,396
2027-12,C1120,pro,4,396
2027-12,C0803,pro,5,495
2027-12,C0400,pro,3,297
2027-12,C0655,pro,3,297
2027-12,C0202,pro,4,396
2027-12,C0373,pro,5,495
2027-12,C0804,pro,5,495
2027-12,C0899,pro,4,396
2027-12,C0243,pro,2,198
2027-12,C0063,pro,3,297
2027-12,C0457,pro,4,396
2027-12,C0985,pro,4,396
2027-12,C0869,pro,4,396
2027-12,C1016,pro,2,198
2027-12,C0337,pro,3,297
2027-12,C0364,pro,3,297
2027-12,C0779,pro,5,495
2027-12,C1104,pro,3,297
2027-12,C0862,pro,4,396
2027-12,C0915,pro,3,297
2027-12,C0298,pro,3,297
2027-12,C1101,pro,5,495
2027-12,C1205,pro,4,396
2027-12,C0744,pro,3,297
2027-12,C0395,pro,4,396
2027-12,C0843,pro,5,495
2027-12,C0910,pro,3,297
2027-12,C0774,pro,5,495
2027-12,C1224,pro,4,396
2027-12,C1245,pro,5,495
2027-12,C0226,pro,5,495
2027-12,C0460,pro,4,396
2027-12,C1000,pro,4,396
2027-12,C1056,pro,4,396
2027-12,C0195,pro,4,396
2027-12,C1179,pro,6,594
2027-12,C1198,pro,1,99
2027-12,C0706,pro,1,99
2027-12,C1171,pro,3,297
2027-12,C0387,pro,4,396
2027-12,C1011,pro,3,297
2027-12,C0654,pro,4,396
2027-12,C1191,pro,3,297
2027-12,C0816,pro,4,396
2027-12,C0798,pro,4,396
2027-12,C0715,pro,3,297
2027-12,C1162,pro,5,495
2027-12,C0038,pro,3,297
2027-12,C0096,pro,4,396
2027-12,C0806,pro,3,297
2027-12,C1046,pro,4,396
2027-12,C0993,pro,2,198
2027-12,C1170,pro,3,297
2027-12,C0567,pro,4,396
2027-12,C0509,pro,5,495
2027-12,C0981,pro,3,297
2027-12,C1094,pro,4,396
2027-12,C0639,pro,3,297
2027-12,C0668,pro,2,198
2027-12,C0159,pro,3,297
2027-12,C0308,pro,3,297
2027-12,C1260,pro,5,495
2027-12,C0262,pro,5,495
2027-12,C1078,pro,5,495
2027-12,C1110,pro,3,297
2027-12,C0998,pro,3,297
2027-12,C1042,pro,5,495
2027-12,C0705,pro,5,495
2027-12,C1079,pro,4,396
2027-12,C0562,pro,4,396
2027-12,C0510,pro,4,396
2027-12,C1111,pro,6,594
2027-12,C0145,pro,3,297
2027-12,C0615,pro,4,396
2027-12,C0879,pro,5,495
2027-12,C1153,pro,4,396
2027-12,C0227,pro,3,297
2027-12,C1005,pro,4,396
2027-12,C0694,pro,4,396
2027-12,C0898,pro,5,495
2027-12,C0878,pro,4,396
2027-12,C1140,pro,5,495
2027-12,C0361,pro,2,198
2027-12,C0863,pro,3,297
2027-12,C1026,pro,3,297
2027-12,C0144,pro,3,297
2027-12,C1001,pro,6,594
2027-12,C0199,pro,5,495
2027-12,C0118,pro,4,396
2027-12,C0960,pro,3,297
2027-12,C1136,pro,2,198
2027-12,C0029,pro,2,198
2027-12,C0658,pro,1,99
2027-12,C1248,pro,4,396
2027-12,C0279,pro,4,396
2027-12,C1114,pro,3,297
2027-12,C0761,pro,2,198
2027-12,C0047,pro,3,297
2027-12,C0143,pro,3,297
2027-12,C0594,pro,2,198
2027-12,C0874,pro,3,297
2027-12,C0317,pro,3,297
2027-12,C1259,pro,4,396
2027-12,C0837,pro,3,297
2027-12,C0965,pro,2,198
2027-12,C0276,pro,3,297
2027-12,C0132,pro,3,297
2027-12,C1018,pro,3,297
2027-12,C0868,pro,2,198
2027-12,C0023,pro,2,198
2027-12,C0463,pro,1,99
2027-12,C0512,pro,4,396
2027-12,C0107,pro,3,297
2027-12,C1209,pro,3,297
2027-12,C0016,pro,4,396
2027-12,C0469,pro,5,495
2027-12,C1035,pro,2,198
2027-12,C1053,pro,1,99
2027-12,C0621,pro,4,396
2027-12,C0756,pro,3,297
2027-12,C1166,pro,4,396
2027-12,C0479,pro,4,396
2027-12,C1151,pro,3,297
2027-12,C0968,pro,4,396
2027-12,C0474,pro,3,297
2027-12,C0253,pro,3,297
2027-12,C0956,pro,2,198
2027-12,C1036,pro,2,198
2027-12,C0035,pro,3,297
2027-12,C1163,pro,5,495
2027-12,C1233,pro,5,495
2027-12,C0462,pro,2,198
2027-12,C0750,pro,2,198
2027-12,C0904,pro,2,198
2027-12,C1003,pro,3,297
2027-12,C1009,pro,5,495
2027-12,C1022,pro,3,297
2027-12,C0517,pro,5,495
2027-12,C0818,pro,2,198
2027-12,C0766,pro,3,297
2027-12,C0646,pro,2,198
2027-12,C0302,pro,4,396
2027-12,C0342,pro,4,396
2027-12,C0375,pro,4,396
2027-12,C0812,pro,2,198
2027-12,C0914,pro,4,396
2027-12,C0650,pro,5,495
2027-12,C0814,pro,3,297
2027-12,C0483,pro,4,396
2027-12,C1221,pro,2,198
2027-12,C1089,pro,4,396
2027-12,C0657,pro,3,297
2027-12,C0974,pro,4,396
2027-12,C0082,pro,3,297
2027-12,C0857,pro,4,396
2027-12,C0737,pro,3,297
2027-12,C0295,pro,5,495
2027-12,C1152,pro,4,396
2027-12,C0959,pro,3,297
2027-12,C0753,pro,4,396
2027-12,C0896,pro,4,396
2027-12,C0142,pro,3,297
2027-12,C0632,pro,3,297
2027-12,C0707,pro,4,396
2027-12,C0902,pro,1,99
2027-12,C1161,pro,3,297
2027-12,C1219,pro,2,198
2027-12,C0957,pro,2,198
2027-12,C0690,pro,4,396
2027-12,C1052,pro,3,297
2027-12,C0419,pro,3,297
2027-12,C0219,pro,3,297
2027-12,C1135,pro,3,297
2027-12,C0751,pro,5,495
2027-12,C0272,pro,4,396
2027-12,C0739,pro,3,297
2027-12,C0909,pro,5,495
2027-12,C1064,pro,4,396
2027-12,C0729,pro,4,396
2027-12,C1030,pro,4,396
2027-12,C0867,pro,3,297
2027-12,C1105,pro,4,396
2027-12,C0601,pro,2,198
2027-12,C0609,pro,2,198
2027-12,C1045,pro,5,495
2027-12,C0442,pro,4,396
2027-12,C0372,pro,4,396
2027-12,C1117,pro,2,198
2027-12,C0175,pro,2,198
2027-12,C0800,pro,4,396
2027-12,C0049,pro,3,297
2027-12,C0121,pro,4,396
2027-12,C0709,pro,2,198
2027-12,C1093,pro,4,396
2027-12,C1188,pro,4,396
2027-12,C0513,pro,2,198
2027-12,C0188,pro,3,297
2027-12,C0206,pro,2,198
2027-12,C0099,pro,3,297
2027-12,C0684,pro,3,297
2027-12,C0810,pro,5,495
2027-12,C1087,pro,3,297
2027-12,C0297,pro,5,495
2027-12,C0498,pro,3,297
2027-12,C0697,pro,4,396
2027-12,C1100,pro,4,396
2027-12,C1075,pro,4,396
2027-12,C0880,pro,4,396
2027-12,C0036,pro,4,396
2027-12,C0346,pro,6,594
2027-12,C0732,pro,4,396
2027-12,C1222,pro,4,396
2027-12,C0307,pro,4,396
2027-12,C0852,pro,2,198
2027-12,C0963,pro,5,495
2027-12,C0614,pro,3,297
2027-12,C0081,pro,4,396
2027-12,C0001,pro,2,198
2027-12,C0379,pro,3,297
2027-12,C1254,pro,5,495
2027-12,C0385,pro,2,198
2027-12,C0821,pro,3,297
2027-12,C1200,pro,5,495
2027-12,C0537,pro,5,495
2027-12,C0547,pro,5,495
2027-12,C0378,pro,2,198
2027-12,C0741,pro,2,198
2027-12,C0399,pro,3,297
2027-12,C0018,pro,4,396
2027-12,C1187,pro,3,297
2027-12,C0452,pro,3,297
2027-12,C0177,pro,3,297
2027-12,C0492,pro,3,297
2027-12,C0667,pro,4,396
2027-12,C0230,pro,3,297
2027-12,C0883,pro,3,297
2027-12,C1019,pro,3,297
2027-12,C1130,pro,2,198
2027-12,C0013,pro,5,495
2027-12,C1073,pro,3,297
2027-12,C1183,pro,3,297
2027-12,C1247,pro,5,495
2027-12,C0605,pro,4,396
2027-12,C1039,pro,3,297
2027-12,C1148,pro,4,396
2027-12,C0675,pro,2,198
2027-12,C0499,pro,3,297
2027-12,C1167,pro,4,396
2027-12,C0764,pro,1,99
2027-12,C1241,pro,2,198
2027-12,C0925,pro,4,396
2027-12,C0312,pro,3,297
2027-12,C1013,pro,4,396
2027-12,C1134,pro,4,396
2027-12,C0871,pro,4,396
2027-12,C0955,pro,4,396
2027-12,C1081,pro,4,396
2027-12,C1203,pro,5,495
2027-12,C1069,pro,4,396
2027-12,C0544,pro,3,297
2027-12,C0424,pro,3,297
2027-12,C0866,pro,5,495
2027-12,C0591,pro,3,297
2027-12,C1121,pro,6,594
2027-12,C1158,pro,5,495
2027-12,C0680,pro,4,396
2027-12,C1037,pro,5,495
2027-12,C0240,pro,3,297
2027-12,C0532,pro,4,396
2027-12,C0151,pro,4,396
2027-12,C0376,pro,4,396
2027-12,C1132,pro,3,297
2027-12,C0108,pro,3,297
2027-12,C0778,pro,3,297
2027-12,C0148,pro,3,297
2027-12,C0338,pro,4,396
2027-12,C1194,pro,4,396
2027-12,C0952,pro,3,297
2027-12,C0167,pro,2,198
2027-12,C0699,pro,3,297
2027-12,C0934,pro,5,495
2027-12,C0762,pro,3,297
2027-12,C0990,pro,4,396
2027-12,C0617,pro,4,396
2027-12,C0354,pro,4,396
2027-12,C0369,pro,3,297
2027-12,C0358,pro,2,198
2027-12,C0309,pro,2,198
2027-12,C0310,pro,2,198
2027-12,C0922,pro,2,198
2027-12,C1061,pro,4,396
2027-12,C1145,pro,3,297
2027-12,C0124,pro,3,297
2027-12,C0853,pro,4,396
2027-12,C0087,pro,2,198
2027-12,C1244,pro,3,297
2027-12,C1172,pro,4,396
2027-12,C1092,pro,3,297
2027-12,C1070,pro,4,396
2027-12,C0461,pro,4,396
2027-12,C0850,pro,3,297
2027-12,C1021,pro,4,396
2027-12,C0582,pro,3,297
2027-12,C1164,pro,3,297
2027-12,C0771,pro,3,297
2027-12,C1080,pro,3,297
2027-12,C0770,pro,5,495
2027-12,C0344,pro,4,396
2027-12,C0407,pro,3,297
2027-12,C0169,pro,5,495
2027-12,C0611,pro,6,594
2027-12,C0050,pro,3,297
2027-12,C0579,pro,3,297
2027-12,C1207,pro,4,396
2027-12,C0653,pro,4,396
2027-12,C0170,pro,2,198
2027-12,C1234,pro,3,297
2027-12,C0162,pro,3,297
2027-12,C0726,pro,3,297
2027-12,C0383,pro,4,396
2027-12,C0283,pro,4,396
2027-12,C1083,pro,4,396
2027-12,C0718,pro,3,297
2027-12,C1125,pro,3,297
2027-12,C0293,pro,5,495
2027-12,C0691,pro,4,396
2027-12,C0225,pro,3,297
2027-12,C0991,pro,4,396
2027-12,C1023,pro,3,297
2027-12,C0669,pro,5,495
2027-12,C1217,pro,4,396
2027-12,C0660,pro,1,99
2027-12,C0954,pro,6,594
2027-12,C0422,pro,3,297
2027-12,C0259,pro,3,297
2027-12,C0808,pro,4,396
2027-12,C1091,pro,4,396
2027-12,C0428,pro,2,198
2027-12,C0316,pro,3,297
2027-12,C0742,pro,5,495
2027-12,C0368,pro,5,495
2027-12,C1106,pro,3,297
2027-12,C1250,pro,5,495
2027-12,C0021,pro,4,396
2027-12,C0443,pro,4,396
2027-12,C0647,pro,2,198
2027-12,C0784,pro,4,396
2027-12,C0951,pro,5,495
2027-12,C1028,pro,4,396
2027-12,C0194,pro,3,297
2027-12,C0434,pro,4,396
2027-12,C1024,pro,5,495
2027-12,C0933,pro,2,198
2027-12,C0258,pro,4,396
2027-12,C0210,pro,4,396
2027-12,C0114,pro,3,297
2027-12,C0558,pro,5,495
2027-12,C1027,pro,3,297
2027-12,C0137,pro,3,297
2027-12,C0321,pro,4,396
2027-12,C0749,pro,3,297
2027-12,C0890,pro,6,594
2027-12,C1189,pro,4,396
2027-12,C1196,pro,5,495
2027-12,C1139,pro,4,396
2027-12,C0589,pro,2,198
2027-12,C0912,pro,3,297
2027-12,C0782,pro,2,198
2027-12,C0255,pro,5,495
2027-12,C0503,pro,5,495
2027-12,C0822,pro,3,297
2027-12,C0977,pro,1,99
2027-12,C1220,pro,3,297
2027-12,C0076,pro,4,396
2027-12,C0097,pro,3,297
2027-12,C1055,pro,3,297
2027-12,C0392,pro,3,297
2027-12,C0306,pro,3,297
2027-12,C0328,pro,5,495
2027-12,C1173,pro,4,396
2027-12,C0357,pro,5,495
2027-12,C0416,pro,3,297
2027-12,C1007,pro,3,297
2027-12,C0631,pro,4,396
2027-12,C0980,pro,2,198
2027-12,C0466,pro,4,396
2027-12,C0893,pro,2,198
2027-12,C0136,pro,2,198
2027-12,C0455,pro,2,198
2027-12,C0972,pro,4,396
2027-12,C0811,pro,3,297
2027-12,C0838,pro,3,297
2027-12,C1060,pro,4,396
2027-12,C0160,pro,3,297
2027-12,C1015,pro,5,495
2027-12,C0326,pro,4,396
2027-12,C0585,pro,3,297
2027-12,C0619,pro,3,297
2027-12,C0025,pro,3,297
2027-12,C0155,pro,5,495
2027-12,C0842,pro,5,495
2027-12,C0320,pro,5,495
2027-12,C1131,pro,3,297
2027-12,C0994,pro,5,495
2027-12,C1065,pro,4,396
2027-12,C1133,pro,3,297
2027-12,C0246,pro,3,297
2027-12,C0444,pro,3,297
2027-12,C1127,pro,2,198
2027-12,C0048,pro,5,495
2027-12,C0931,pro,4,396
2027-12,C0716,pro,2,198
2027-12,C0305,pro,3,297
2027-12,C0324,pro,4,396
2027-12,C1215,pro,4,396
2027-12,C0514,pro,2,198
2027-12,C0861,pro,4,396
2027-12,C1228,pro,1,99
2027-12,C0138,pro,2,198
2027-12,C0495,pro,3,297
2027-12,C0781,pro,3,297
2027-12,C0919,pro,4,396
2027-12,C0415,pro,4,396
2027-12,C1175,pro,4,396
2027-12,C0550,pro,4,396
2027-12,C0831,pro,4,396
2027-12,C1124,pro,4,396
2027-12,C1119,pro,4,396
2027-12,C0607,pro,4,396
2027-12,C1108,pro,5,495
2027-12,C0053,pro,3,297
2027-12,C0393,pro,4,396
2027-12,C1239,pro,4,396
2027-12,C0543,pro,6,594
2027-12,C0841,pro,4,396
2027-12,C0531,pro,5,495
2027-12,C1238,pro,1,99
2027-12,C0884,pro,4,396
2027-12,C0041,pro,4,396
2027-12,C0095,pro,2,198
2027-12,C0916,pro,4,396
2027-12,C0688,pro,4,396
2027-12,C0920,pro,5,495
2027-12,C1232,pro,3,297
2027-12,C1195,pro,4,396
2027-12,C0870,pro,4,396
2027-12,C1038,pro,5,495
2027-12,C0936,pro,2,198
2027-12,C0037,pro,3,297
2027-12,C0192,pro,4,396
2027-12,C0130,pro,2,198
2027-12,C0299,pro,4,396
2027-12,C0638,pro,5,495
2027-12,C0533,pro,3,297
2027-12,C1174,pro,4,396
2027-12,C0961,pro,3,297
2027-12,C0367,pro,5,495
2027-12,C0995,pro,4,396
2027-12,C0078,pro,3,297
2027-12,C1082,pro,4,396
2027-12,C1210,pro,3,297
2027-12,C0493,pro,5,495
2027-12,C0526,pro,4,396
2027-12,C0989,pro,4,396
2027-12,C0062,pro,4,396
2027-12,C0164,pro,4,396
2027-12,C0245,pro,4,396
2027-12,C0110,pro,5,495
2027-12,C0480,pro,1,99
2027-12,C1208,pro,1,99
2027-12,C0256,pro,4,396
2027-12,C0487,pro,5,495
2027-12,C0271,pro,3,297
2027-12,C0945,pro,3,297
2027-12,C1090,pro,3,297
2027-12,C1095,pro,2,198
2027-12,C1103,pro,3,297
2027-12,C0587,pro,5,495
2027-12,C0608,pro,4,396
2027-12,C0004,pro,4,396
2027-12,C0982,pro,4,396
2027-12,C0700,pro,5,495
2027-12,C1237,pro,2,198
2027-12,C0644,pro,4,396
2027-12,C0233,pro,4,396
2027-12,C0491,pro,4,396
2027-12,C0979,pro,2,198
2027-12,C0200,pro,3,297
2027-12,C0482,pro,5,495
2027-12,C0663,pro,5,495
2027-12,C0504,pro,3,297
2027-12,C0523,pro,5,495
2027-12,C0629,pro,4,396
2027-12,C0792,pro,3,297
2027-12,C0826,pro,3,297
2027-12,C0418,pro,3,297
2027-12,C0017,pro,4,396
2027-12,C0075,pro,2,198
2027-12,C0165,pro,4,396
2027-12,C0618,pro,3,297
2027-12,C0244,pro,5,495
2027-12,C0626,pro,4,396
2027-12,C0877,pro,4,396
2027-12,C0832,pro,4,396
2027-12,C0319,pro,4,396
2027-12,C0026,pro,3,297
2027-12,C0515,pro,4,396
2027-12,C0828,pro,3,297
2027-12,C0349,pro,2,198
2027-12,C0362,pro,4,396
2027-12,C0659,pro,4,396
2027-12,C0391,pro,1,99
2027-12,C1146,pro,4,396
2027-12,C0897,pro,3,297
2027-12,C1004,pro,4,396
2027-12,C1047,pro,2,198
2027-12,C1190,pro,4,396
2027-12,C1212,pro,4,396
2027-12,C0051,pro,2,198
2027-12,C1043,pro,4,396
2027-12,C0755,pro,4,396
2027-12,C0996,pro,4,396
2027-12,C0280,pro,2,198
2027-12,C1063,pro,5,495
2027-12,C0060,pro,2,198
2027-12,C1216,pro,3,297
2027-12,C0908,pro,5,495
2027-12,C0234,pro,4,396
2027-12,C0686,pro,5,495
2027-12,C0152,pro,3,297
2027-12,C0787,pro,3,297
2027-12,C0440,pro,2,198
